id, lengte
2488504608, 165
4819980795, 169
7002340219, 170
5144170785, 177
9354739308, 175
7754234633, 173
4196129651, 158
6694744901, 159
4771297152, 165
1718562977, 169
6453043201, 161
5518335664, 173
8357739342, 151
8801302313, 158
5480192040, 159
4203847489, 172
4141589144, 156
5221689149, 162
1138685216, 174
2476828538, 166
6873892260, 156
1257203678, 161
6673693477, 160
1286844478, 147
1340364807, 164
6275864742, 169
6745467043, 165
5994125672, 163
4940108318, 161
8604465319, 170
9309313726, 175
7180031731, 168
4595806098, 158
5925370577, 168
6439127132, 172
7724917907, 173
9874611930, 166
2060488742, 160
4465757161, 160
9753691254, 158
8711702722, 160
4966769643, 160
4141661454, 149
9950618972, 156
3827044647, 166
1526797191, 162
8383342399, 167
8254971854, 161
5458660652, 156
6778538559, 165
8945300316, 155
7970509888, 167
1814981166, 162
2271807087, 155
9656618575, 165
2117300799, 153
4305360565, 168
6860120228, 168
4065784890, 172
7757805142, 153
9170188275, 163
9364421396, 164
3079179882, 166
2192968939, 154
2799122565, 175
1122462343, 160
3774621456, 169
1608894031, 161
8641628263, 176
6236113032, 175
3090414223, 161
4039884780, 174
2506544637, 168
9980318699, 158
7307943210, 165
9486496261, 163
3265057933, 156
7023109870, 151
3001877568, 163
3023890954, 167
8688200173, 166
7899311702, 157
3527402793, 160
3874115163, 162
1247372042, 160
9992567194, 165
6896546925, 170
6585325515, 156
1289535577, 153
1493663841, 149
9215916626, 167
2894871922, 169
5784780358, 174
4445648906, 161
3427375647, 161
6312712868, 163
1392060475, 161
4208064575, 166
8790292557, 171
4278599423, 164
2031579838, 168
2109287165, 159
5060834109, 159
3925516452, 172
5767957717, 164
4159631208, 171
2749177834, 167
7815089048, 173
9916410002, 159
4554587647, 159
8955703084, 172
5217715319, 163
5811841823, 148
2129647062, 173
7913478152, 171
7375265733, 158
8742507220, 160
3259263951, 167
6543847642, 164
9759793197, 153
6282730320, 157
1956065575, 173
8616761272, 166
1203389351, 166
3215282128, 159
2890589338, 172
9116256904, 151
4627817849, 164
7958553830, 159
4342267251, 169
5213721956, 157
2117260613, 165
1550074081, 168
7382343776, 169
3142230339, 160
4227285577, 161
9017604221, 166
2346952536, 160
1160120239, 178
6052175039, 191
6130659217, 162
5219534080, 157
5683338892, 166
1676383946, 167
1923768241, 161
3455730992, 171
9619582659, 171
3457450005, 175
5791125528, 171
7219434048, 160
2432293404, 155
9374519942, 175
7644810385, 167
9461537520, 156
1878142636, 162
4032062408, 177
3403995007, 164
7266026742, 167
6897905710, 150
5131581858, 157
7728151896, 159
7125988265, 170
2932034221, 164
1608421755, 169
5329022527, 174
5866393158, 171
2640456390, 169
2270449963, 161
9102371994, 157
8304098467, 162
5273027466, 163
3747773282, 170
9251097277, 158
6408051439, 183
2558521774, 157
4733512789, 155
1694491437, 165
5801053945, 168
9161770604, 171
9518131617, 163
9442979222, 170
2554378316, 173
6114570308, 166
1517137814, 162
2319787442, 161
2885129339, 167
5558477636, 165
4062454036, 179
5707030785, 168
2983357509, 163
4976188161, 167
1867949168, 160
9662029030, 165
2235589239, 160
2170127448, 169
3110295432, 154
1626985311, 152
8693538739, 156
1721589036, 162
6913319862, 165
7913546212, 169
4623206151, 155
7095411802, 159
6803619880, 160
5886880367, 165
2936211917, 157
7161560338, 165
8717637659, 167
5119176171, 168
3705892528, 169
5012035282, 150
7645991031, 163
3168579946, 160
6593184061, 154
5572292686, 158
3697797221, 164
7771464251, 169
5193966099, 166
6913470956, 168
3662013998, 163
8113203753, 166
3533115575, 164
9541268625, 151
7000023731, 160
3364567134, 160
5627629136, 177
7553680421, 157
5085633006, 164
2906660210, 167
2413669822, 165
3577212646, 157
4042830867, 166
6773104352, 163
2748863956, 174
5917352294, 163
4012314742, 182
4659288737, 168
6798637339, 159
1933476621, 159
9456356312, 156
9490511264, 171
5403573380, 163
5875321766, 168
6792494418, 174
4957296566, 162
2656318684, 173
7713512296, 168
2434449637, 167
6163103038, 162
3741816898, 166
8563250689, 164
3526168736, 169
6914760546, 159
6263953523, 164
8308389361, 163
6182389057, 165
8221829126, 164
8954711958, 162
3940697125, 156
5082115195, 157
8673912660, 174
6341804811, 166
1888618172, 157
2285570833, 171
4514360596, 151
4507513200, 172
6756569994, 164
1887394349, 175
9637677664, 164
3348629194, 168
1869321523, 154
3493582942, 174
4851973035, 158
8132626853, 169
2092778921, 165
8369555301, 173
1283623983, 155
6297528896, 160
6163459920, 164
9518841006, 166
8588459733, 156
1916945273, 180
4733240736, 172
9642475184, 161
1737671299, 183
2526007290, 162
3497255414, 167
9686703750, 154
6860637788, 163
5336112113, 174
6599225387, 167
6988644822, 161
6367019234, 158
5792378458, 162
7951106058, 167
2952312551, 153
8151481149, 174
8627019701, 171
8784737776, 164
5990961496, 174
1192062924, 163
1084806304, 164
4618365587, 169
6409589625, 163
9518585341, 156
7636667386, 162
1070815239, 164
9673948688, 163
2486406577, 163
1524357728, 163
5159822748, 166
2227987979, 164
7493379800, 171
1769161621, 162
6170554073, 159
9089468998, 165
5370054092, 165
1414311273, 161
7989437669, 160
8345080204, 169
3969102818, 157
9373613724, 162
8396185694, 174
5342127209, 167
1353447009, 169
6624102253, 167
9280637889, 161
1514464399, 166
9510109674, 156
2669585823, 180
9861617309, 154
4684761273, 161
6536266757, 162
2253078642, 165
3890308757, 154
8231564041, 169
7179018185, 173
2092589114, 168
8181528694, 167
3191047827, 169
7991351310, 157
8618397364, 161
1391820121, 166
2512231994, 162
4476551139, 163
4782219106, 162
7880109556, 164
6165788715, 153
5032611598, 163
4364012595, 178
6438731293, 165
4752613942, 163
7531088167, 172
6485233093, 169
7226370536, 159
3391615054, 158
2957708787, 172
6485278815, 174
6141616237, 160
3572414297, 153
1823072129, 164
2264919090, 159
4809632189, 157
5845359304, 165
2357702124, 168
8022849368, 157
7189727543, 162
1744475989, 163
5979720520, 169
3657694341, 164
7355926355, 162
8711120248, 161
9321134771, 170
7397103654, 158
5685172950, 166
5481374247, 176
1318258781, 169
5952685091, 162
8755316902, 151
2536749225, 169
7754997390, 160
5464010041, 172
4859706809, 164
3411625866, 164
5495787901, 159
5004782974, 156
6340188208, 160
5685282187, 171
4913989959, 169
3059150334, 155
5092493790, 161
8729098458, 154
2729421355, 173
3543289616, 160
6471437494, 166
9336379631, 163
4270924207, 152
9237906257, 165
2818763761, 161
1261089916, 171
8833062617, 164
5472548149, 160
6710356149, 162
5795550500, 159
2712338959, 175
7102590340, 163
8560864186, 175
8253030644, 167
7176726212, 155
1563512732, 164
7764873427, 158
3909790989, 167
1248363869, 176
4873349018, 155
2731092797, 162
3685212593, 165
9993177883, 176
3400093229, 165
8269288119, 177
6207721226, 161
1102051631, 164
9727909608, 163
6157857644, 163
7996749107, 162
9596060696, 155
8232002948, 167
3079614310, 155
7433769698, 164
6696029254, 163
4734084755, 163
1191198789, 169
2064203422, 168
1908364329, 166
5690862104, 160
5990022589, 171
4180512586, 159
3252806403, 175
2400893764, 162
8030261103, 171
1066005837, 159
6368736269, 168
1437893238, 162
2493933561, 164
1155577297, 159
1731809213, 171
2661893110, 162
8099044729, 172
8384501522, 168
4551941796, 165
1531757599, 161
9369526370, 163
4496923678, 162
4098026532, 172
2341659566, 165
8583223103, 158
4471048278, 160
8981901579, 163
9884602852, 173
3508114944, 166
4435219410, 160
2693379894, 179
5492135263, 164
1303656310, 160
1523899692, 172
7743837973, 165
4647121327, 151
1718987729, 167
7123918991, 165
5493192155, 158
9670452794, 165
3798704605, 165
2455606420, 173
2087254529, 172
3052022030, 177
4810414050, 149
3678226751, 159
7277999207, 170
2905472727, 168
5084146944, 161
7002445529, 165
2469515773, 167
8092329172, 162
6710344645, 166
3282245510, 168
2769384166, 166
6105455580, 182
4564711513, 156
6018682457, 165
7185805433, 152
6466142805, 160
5961217337, 158
8714115999, 161
9438651675, 164
8245508539, 167
7357573327, 161
2613682712, 168
2723356699, 153
7694381148, 160
8245382888, 156
6809125122, 153
3673704347, 168
1108594294, 167
1317094376, 164
4046610010, 176
4570855183, 164
5868176989, 152
7152956519, 165
4253646228, 171
8135397771, 156
4571379101, 153
5005067547, 170
2250706998, 158
2007048701, 164
5193524388, 170
6401723674, 162
8630146249, 174
1778580746, 165
8732954802, 178
6398781172, 172
5251761551, 164
4966452185, 154
3393715608, 161
4439187248, 155
4172421364, 177
2240411306, 155
8147327764, 166
3600000741, 162
3664675602, 158
3885519289, 159
7713112311, 167
9888843604, 162
7592030513, 167
3457524992, 169
4323926900, 166
5584518503, 168
7878559408, 163
3792648790, 161
5595871670, 166
8672998736, 172
1715929110, 157
1127676665, 163
6375821507, 171
6478888859, 156
7353902608, 163
6333227208, 170
1098145403, 159
1908895118, 159
2581537647, 163
8625374981, 169
1470549784, 166
4824258373, 160
3408911056, 161
8618807843, 155
4803625822, 158
2673773643, 164
6105389277, 171
9480739518, 159
7454500781, 172
3457051489, 170
9191499747, 165
7814153745, 165
6262095695, 165
8189336834, 159
9079804557, 156
5472109655, 158
1405970999, 159
9353532586, 157
5272579541, 157
2078540931, 160
5702752109, 169
6638048280, 173
1018691854, 173
2357622861, 168
8220169242, 162
8751676867, 162
2155995788, 161
4577085556, 155
9363669551, 158
1762175236, 174
1076434370, 157
7964065227, 164
9787916975, 161
2273115256, 155
7577274767, 164
7546993351, 153
4080653010, 159
3337381150, 158
4701728002, 169
1177090474, 154
7167709323, 152
2500499680, 156
1579327477, 168
1557069905, 174
6689693862, 163
3164840314, 176
2025449343, 159
2273330553, 161
7597235156, 170
3820163914, 171
4883518286, 165
7046769815, 177
5649736488, 154
7524777733, 174
2726992194, 166
2274836339, 155
8180619939, 151
7391364617, 170
9752229241, 171
7490682831, 173
8236823236, 172
7627226890, 157
4251012882, 165
4744383022, 162
7336047106, 155
8929589183, 160
9113556129, 166
7967696264, 189
4290025123, 170
1872506769, 172
8636484190, 168
9298687375, 171
9354341285, 167
2424708930, 170
6613796613, 161
2779092963, 177
1977651201, 163
3871312822, 151
2021965451, 168
6074951750, 163
4502699807, 161
5764475874, 163
3579930852, 160
3314232011, 165
7122250373, 164
6407476428, 168
1602906001, 168
7691856531, 158
8440191458, 164
6841295765, 159
5369277983, 162
2676988130, 165
8484961015, 166
6580215757, 159
5261396378, 155
3891267085, 148
9021492017, 154
9246510719, 170
2193390153, 154
9445289846, 159
7029636396, 173
6576855314, 171
5298318648, 183
1539000271, 161
2598519821, 152
1159945951, 158
2726053484, 163
7685548219, 157
4652054901, 168
6530742073, 159
8424927358, 163
5335894049, 176
5516791086, 163
9260631257, 163
1629385690, 166
7554029819, 154
7570420060, 168
1794048085, 171
1671595133, 164
7752178500, 169
4802723757, 173
9482276639, 153
6845192077, 171
7298664869, 171
3443976954, 157
4505614384, 168
8403621548, 158
2119126460, 171
9713123022, 162
6124313968, 174
5157062848, 160
3794943230, 166
7362156434, 172
7097666644, 162
6174345947, 167
2568623354, 170
6719718544, 160
6754089284, 174
3770726137, 174
9278205445, 182
1738638424, 178
2548430717, 163
5764527444, 158
3056299805, 161
2195245237, 157
1625835276, 169
1436964373, 163
9360534790, 151
5634170082, 176
4898689963, 157
6251881929, 163
7778858235, 167
1436073451, 161
7602480389, 160
5774316587, 163
1252338252, 168
6601494842, 165
4580177541, 160
7132826296, 176
3293398864, 158
6418339773, 157
8737533319, 177
6127919809, 162
8298597489, 173
4134057544, 176
7063375436, 159
9813966142, 170
2484932913, 168
7904016741, 152
4615424083, 168
3571162817, 168
3989410426, 162
6213758801, 167
1380382521, 156
3627832218, 156
6314477168, 158
6645317952, 160
7262311527, 160
5601022975, 156
1037207285, 165
4753613105, 172
9180743876, 179
3221980193, 156
6787035023, 172
5846978955, 166
7280528985, 161
6383662310, 164
9938825482, 170
8665349383, 177
2789842472, 165
6272465659, 163
2952533096, 157
5481302243, 159
8839340690, 166
9174997434, 151
3262797282, 166
4319969444, 159
2817935481, 169
4357508000, 160
7016787288, 159
6236788548, 171
3214514766, 152
2518249187, 174
1557630389, 169
1904732883, 180
7787573897, 162
5075161255, 165
5271296136, 170
5309891465, 164
8694711173, 160
9158093197, 163
4732748604, 166
7775988390, 172
9621618937, 172
5692104948, 158
5151622692, 164
1646974205, 169
2911891817, 168
6981057672, 165
5761154666, 166
3290989292, 172
2953133278, 166
6468831643, 167
9616235967, 162
1047009619, 164
6920339636, 151
2470129062, 182
1486006815, 168
5857455066, 167
9370464083, 177
7187571161, 158
6722354916, 159
9093626115, 162
4502384351, 154
5787371320, 178
5882563994, 158
2625183988, 176
1867899804, 179
4567116165, 153
9717116624, 176
8786200892, 156
9677365407, 157
4293462215, 160
5600436020, 164
6988877352, 177
9763630004, 172
7024715660, 168
2846579786, 163
1090334714, 156
6029192204, 158
1825470942, 161
8540955641, 164
8055532210, 168
2570148988, 156
7840979844, 174
2094107558, 174
6343351931, 167
8799631154, 163
6396003839, 168
4180738021, 163
4521071152, 152
1512963363, 157
9389321289, 160
9859594386, 164
5601104577, 171
6011887959, 169
9571167086, 162
9714892834, 163
4340754993, 161
8752537336, 161
6127082754, 162
3070765646, 157
3145087905, 175
7779288394, 155
7352324710, 170
6515232316, 172
3732977411, 176
3262091576, 159
9459811106, 168
5460145097, 160
1989149878, 161
1006319125, 173
1857790574, 175
4328355347, 166
5075229301, 164
6518619909, 170
3085706726, 159
4280475157, 170
1200371279, 163
2449381512, 161
6207322829, 174
6028013663, 157
2787365686, 176
1131244155, 167
4060749717, 173
9274941873, 173
9038286342, 168
9663991215, 167
2662643636, 163
2643374507, 165
3734203927, 165
4472849325, 168
3493179177, 160
2793511781, 175
1372983823, 163
5734720290, 166
9255644550, 155
6831985797, 164
3636101491, 157
7871310585, 149
7255617575, 168
6415447905, 167
3759741606, 157
8348187561, 159
5249574345, 158
1970422436, 170
2801866186, 160
4761474469, 154
1965648968, 167
4196950422, 166
6688791890, 160
9792099289, 159
7238196181, 148
7506782531, 170
4822245165, 182
9570526978, 166
8722236717, 153
4124054772, 170
3647682013, 166
3892348708, 159
9476144788, 154
4681430995, 172
1110938076, 173
6498682640, 174
8722810399, 160
4122460862, 168
6183039307, 167
7897577721, 168
4056526915, 166
8948142050, 167
6097232414, 164
6691050104, 165
1242665136, 165
2050624097, 167
6504344843, 162
4696443249, 170
7838588089, 161
2474323956, 161
4014629337, 173
1161142740, 160
5769823562, 164
4466227805, 164
9909645282, 162
9229808594, 160
3446779822, 164
8288130395, 170
7826178669, 170
6814193191, 150
5302425913, 168
6699718017, 155
2084408421, 168
9668602890, 159
8889124855, 171
6727223249, 162
4783940311, 162
9747522115, 166
9255051111, 164
1361966041, 154
1940310218, 147
4021992509, 173
8013659256, 151
7593390908, 166
2756792635, 159
2579937978, 166
5103813091, 170
7539494270, 169
5690714690, 174
2671075471, 175
4745687152, 157
2385096664, 164
8157693439, 154
3565889629, 166
3921568938, 170
1976068125, 162
7972443074, 159
5380869315, 171
7191490336, 173
8480705306, 170
9224812099, 161
5688208075, 169
8169614617, 159
8234849153, 162
5105781840, 162
5540652800, 154
3884138756, 152
5378339677, 161
2214904459, 160
3697281982, 171
4609219985, 173
8541828781, 176
8035325496, 163
6115509175, 157
5628522674, 162
5902460842, 170
5258850157, 164
1381261268, 176
9929749821, 171
3262646496, 167
3411591515, 161
5512402376, 178
6371776478, 158
5887985694, 172
8399754645, 158
1499421189, 161
4332210162, 157
2733773123, 164
3723024022, 158
7325209122, 173
7939596662, 160
2868222947, 176
4554123589, 169
9729910320, 163
2542834400, 164
8642701963, 161
8163966772, 157
7385620867, 162
6220066855, 164
7326439249, 178
7035523600, 170
6927824882, 171
6537080898, 158
1967491495, 153
3430075245, 159
9447410643, 160
9632536338, 162
3783078039, 160
6062038972, 162
8310401207, 166
5354933800, 169
7547180844, 172
4815560473, 160
1168476664, 157
7493069251, 163
6110752793, 142
3346101691, 162
9373018121, 158
4257575300, 156
7969355257, 168
8350115997, 157
5895799018, 170
7226141948, 171
7075088444, 168
6735614778, 162
7287563336, 159
1678654195, 170
6405302765, 162
3925308929, 170
4164208163, 166
3482677560, 171
3439018923, 162
8018247627, 161
4351671021, 157
1980253392, 169
1720850828, 166
7877271524, 162
3072371003, 163
8716530913, 169
8863144760, 161
4075166958, 168
9547557823, 151
3870379000, 166
2079529060, 169
1546838737, 159
7103784652, 156
5654651137, 161
4021592599, 171
3791182918, 157
4041307045, 157
8023734095, 160
9905784334, 168
9611443663, 168
2237339076, 155
5828828745, 163
1755963931, 159
8606478160, 164
8319859639, 155
8454678336, 171
3755878607, 153
3569502919, 171
6547219053, 163
5395803145, 164
7733742219, 171
9241393545, 174
1883239091, 176
9851201765, 171
1130035579, 158
7414246931, 163
1108687139, 171
1186337587, 170
9164631198, 153
2037663779, 163
6590806858, 166
3381421971, 175
6981381658, 174
9358729152, 152
2847336251, 157
2290988444, 158
3655289873, 164
3782224425, 160
1236089023, 171
4700588593, 170
5407299949, 162
9899552389, 167
8615740848, 170
9000858924, 161
2717314176, 158
7130636598, 174
3153734426, 174
4092854128, 169
1083064624, 172
9867314106, 168
8573054145, 178
1346379162, 157
3266730289, 159
3601884576, 175
6527922724, 152
2992952721, 157
1713349040, 175
8013005391, 166
5633824344, 162
1992134968, 157
7745927736, 155
4089982145, 166
6854835211, 163
3903975410, 164
9496285587, 161
8312334645, 176
3488190287, 166
3522084417, 156
1523729340, 170
1720979587, 166
6168205957, 166
6242434037, 159
8832811373, 170
7324830696, 164
9441869158, 167
7562264909, 173
8197520316, 157
8300020712, 166
3118591499, 171
7453410769, 180
8217318165, 175
6441959711, 170
7540358184, 176
9929281515, 167
1697953939, 163
5230000034, 171
7456739723, 167
1850850939, 159
4375276268, 172
5292758852, 161
4674831755, 167
9119518263, 171
6655287261, 160
7749523687, 166
8551119806, 152
5568052838, 158
2231948129, 160
9374786750, 156
8418408478, 165
8701667607, 167
8098531535, 159
5880317686, 166
5594901300, 170
1645865492, 169
6097176227, 172
5468015891, 169
5104812469, 172
5358296739, 156
5930879079, 165
6804681581, 166
5097009844, 166
5656841488, 168
4506645889, 181
4343754692, 164
6360706204, 160
6741223121, 157
1265291679, 166
7738127418, 165
5629054478, 162
1933498606, 170
9111800734, 167
5463539639, 173
9995659455, 162
2936950289, 177
8471619708, 162
5574387646, 159
3445549680, 161
7107555405, 165
5575674485, 162
1536548004, 152
1543758677, 159
8045359904, 177
7922823623, 159
6541667444, 170
9158561499, 169
8923650215, 178
1044733360, 172
2819502182, 161
4016435252, 176
5865787049, 158
6831164675, 166
9666760591, 168
3297527766, 169
6784611384, 155
9349627650, 168
4658916981, 159
1313136998, 165
9839307111, 147
5683661820, 166
8855586023, 170
8834512568, 171
9615271077, 167
5191857144, 152
1193392939, 159
1018983390, 156
6400097925, 170
9463181371, 170
1373236492, 165
8501477363, 160
7277156518, 156
7289234108, 166
3288119734, 169
7301581947, 167
2082295976, 160
3010859429, 155
7072679984, 163
8053747322, 158
9223638257, 161
5276002132, 154
5046065518, 167
6564655565, 166
1945915815, 164
8854265770, 157
8549757532, 151
4234538565, 163
1877788000, 162
7491656322, 162
9810590830, 162
8151601393, 161
4075252531, 169
5740792622, 165
4623289856, 176
7412965833, 171
6433750464, 165
4757026768, 170
8520290434, 155
1218142260, 159
1712279396, 160
5867516784, 161
6088455349, 174
3283389073, 167
4417621288, 160
7286489079, 163
8152802474, 148
9924178766, 171
6188339976, 170
3563918512, 162
8523290564, 159
9894969948, 174
2996513419, 171
8306046947, 164
6705365944, 165
2027549101, 162
1778175374, 164
7478102798, 167
6856771777, 146
3615096479, 174
5531005431, 178
9568264293, 171
5328287240, 172
3442552912, 156
5944517642, 170
7378058452, 154
1666986072, 174
5050919986, 169
4950170087, 152
8861985835, 172
2550515622, 170
8714950338, 165
1692279214, 157
3898156999, 169
8485941498, 182
3687667042, 172
6943808910, 156
3899133485, 155
3637926018, 154
7656664786, 158
4357010838, 169
7441828702, 162
3044072331, 179
8999359355, 156
2008487827, 159
1019069265, 165
4123047032, 170
3518070621, 188
2582092198, 156
4285857310, 162
9994878953, 160
9855973680, 171
7656008613, 168
1032492206, 159
3775472136, 157
6506312055, 156
3035274870, 171
6974677193, 163
4155453427, 164
1597761470, 168
7494190714, 162
9758303068, 170
7674190661, 163
3225260466, 169
2362707305, 157
2987512213, 172
5128998546, 160
3957803078, 162
1574403953, 168
2434235857, 163
4991941914, 176
6189071293, 171
3035753942, 167
2221039920, 165
1933548516, 161
3724895550, 149
3231901470, 162
2920366311, 167
5057139799, 169
3012780833, 163
2644715456, 167
5333760044, 170
6459787860, 158
7359665940, 159
3860061823, 159
4083637901, 166
2132973580, 158
9709766721, 165
9670995918, 167
3422370565, 162
4118977379, 168
8655072993, 156
7796573120, 163
6860757343, 163
6185682273, 168
9762165410, 166
5619724407, 161
6151756166, 170
2526495002, 168
3404780382, 170
8928678060, 152
9836794925, 161
4908349232, 148
5590868708, 162
5625704340, 151
7938758551, 162
8107634472, 156
5337386109, 163
5774468889, 167
6821658078, 169
1857989308, 163
5410539356, 159
1365319385, 163
6568635426, 156
1250370697, 167
6824266334, 161
7484735898, 165
1894843722, 173
5174290130, 175
3317983157, 159
4129546869, 155
4055579277, 162
6029020197, 167
2061488274, 164
2183070293, 159
2737594510, 161
8223480134, 175
2109484097, 160
5296697154, 167
2343274122, 145
2346704526, 169
3994905834, 158
5229873013, 172
1080951520, 165
7539872606, 180
4355174206, 170
6131726429, 163
9611341666, 183
3732482966, 159
8187012340, 163
7190244835, 171
1177489114, 161
5952239258, 172
6850973380, 161
4435147072, 147
8885485933, 172
1345473335, 157
4927487982, 171
8005900125, 168
6129225358, 169
5325993168, 166
1668411603, 150
1241365082, 152
2209028175, 176
1232324730, 160
3304763891, 171
4448771638, 171
7052435446, 170
1044763741, 174
9596516759, 164
5145636078, 163
7671320230, 166
1911397767, 170
1846519822, 164
2178669152, 168
5472450444, 172
8351654035, 166
7416432217, 161
3557245515, 171
3993815960, 168
7096006751, 174
4947391040, 169
1854382694, 162
1795705680, 176
4499756927, 166
8416861128, 161
8769286228, 154
1004877696, 160
6149705135, 160
3050628860, 154
7896096074, 161
6499699508, 161
7786245111, 165
3950507797, 155
1430209818, 179
1614823259, 152
1078183424, 168
7437342066, 169
4408567534, 157
6680582228, 163
9369949515, 162
2926492228, 164
1659018453, 169
1123182120, 161
4439528571, 166
7195096519, 162
2867768856, 164
7335964895, 172
8440382685, 160
4138848120, 173
3370724429, 166
4447962183, 168
4164476349, 164
7273183914, 161
7742599927, 171
2399660725, 162
5479006130, 164
8397003149, 169
6430741152, 167
3074042113, 162
6085558060, 151
4982378617, 152
3350880397, 177
8026307162, 165
4912444681, 159
6606772891, 172
6459528792, 164
2634686165, 165
3574279631, 160
4159975886, 160
8223125624, 161
8942068720, 168
4256226787, 161
7198533546, 163
4272587452, 166
9191620320, 163
3917774004, 169
6582484684, 161
2905639068, 155
6948646817, 158
4148068642, 177
7544615365, 169
7041577736, 175
6969115920, 165
4217034879, 169
6561506012, 178
8868024989, 157
4280532615, 161
6037936648, 156
1294696267, 150
6067837424, 167
8921738522, 162
6908802132, 170
2104054792, 159
1268874400, 162
1954959493, 167
7476921771, 156
3039284438, 161
8746120265, 167
8737116215, 165
1547503648, 168
5360227320, 166
4847012753, 163
2759108005, 158
6197236470, 164
9237544493, 171
7036356085, 156
4325120366, 167
3889975578, 164
2639833756, 169
8487558241, 155
7571121606, 168
7749687378, 151
5239989082, 162
3903000060, 173
8685450260, 163
2184783993, 166
8311903136, 167
3877305739, 165
1576050291, 157
6097062272, 167
2678036913, 161
9156395682, 161
6555095209, 160
4059344321, 159
9836943229, 161
1530346091, 170
2678532205, 161
8810261309, 170
6258994909, 164
8465573655, 161
6402958150, 170
8573002109, 165
7315574203, 160
1134329732, 166
5628291888, 160
1931470751, 160
6742599761, 170
8012754003, 154
8329268258, 154
1251258330, 167
3320366454, 167
4630142218, 168
1517173247, 161
8035368576, 154
2450882737, 161
6093368292, 165
6744262254, 167
5919563174, 167
5202385170, 173
9912260831, 157
5000213181, 169
6011312939, 162
3925227602, 170
7089505770, 166
5581639562, 165
4240801507, 164
9196356741, 169
2395432323, 144
3478646730, 162
4350980768, 168
8559495476, 156
9088638577, 164
6577063356, 161
1940604863, 166
3035640305, 176
5618491122, 166
6385505415, 165
2063829563, 160
3604804224, 154
2735446799, 157
5259405261, 147
6082870029, 159
9231173877, 175
4629937905, 174
6189782651, 164
9683512981, 158
8718661306, 168
6050003764, 176
6026110995, 165
5593722042, 170
8247251200, 158
7892991385, 155
1484576342, 159
3792941772, 160
4117765687, 166
3136567798, 163
5881542300, 167
5183003640, 161
7940579395, 155
8218805829, 172
3255728421, 162
6931402948, 165
7295456951, 170
3514181453, 167
6456992902, 157
1712549565, 158
2403200359, 165
4046553674, 163
2349848010, 160
1117803738, 165
1432969793, 154
1596357919, 158
1500773825, 164
7329426371, 170
6464630651, 176
8320347937, 160
5830022052, 161
5418618451, 159
3497369957, 179
4891991286, 170
2012111955, 167
8164648141, 169
1599922604, 166
2295234128, 176
8345128669, 165
4874983529, 170
7284716253, 170
1088472432, 169
3790267250, 176
2230879183, 163
8217459474, 155
5095691108, 156
7262262899, 169
1589408901, 169
2878913888, 165
1123683721, 164
2809722936, 166
7223711253, 174
3729027756, 167
3011447134, 164
9876852852, 153
2256523524, 159
4087059541, 164
7990756551, 162
1034634993, 165
6339084833, 176
5144293599, 162
3900989681, 168
7988848125, 156
3936926113, 169
8487236868, 165
2971529165, 164
1590760045, 161
6780545688, 166
3270501840, 165
9213064932, 157
2328879382, 160
7162271340, 161
3033626082, 173
1415491480, 178
3845330986, 169
2580777899, 182
2989996869, 171
9617225076, 178
9692703607, 159
9672746274, 164
9022639462, 160
2036015314, 163
6318727507, 158
5905460525, 164
6406524657, 173
4022299749, 161
1999481193, 161
1687521675, 162
6983915219, 151
9513861931, 164
9075263454, 175
9006808655, 159
3089702162, 167
1770370139, 172
5512615713, 166
5025458059, 169
9524217631, 156
3119389788, 168
2487086783, 164
7053471121, 162
4818864688, 169
8806994585, 165
9257714725, 153
1278789404, 163
3691211267, 158
9886088624, 176
6667408471, 157
6912200847, 153
9919588467, 157
1713151098, 163
2747295628, 162
3658637353, 176
4042022763, 177
8951096496, 166
1414269460, 166
6229017011, 168
3466767650, 167
2438127099, 172
6111898079, 169
6349999185, 161
7445465419, 163
4911179780, 171
2705498299, 165
6051640668, 165
2888585051, 149
4952769815, 158
2860404352, 158
4571300528, 165
1138214225, 176
1583596021, 163
7016563946, 168
3219861784, 153
5650937217, 176
7368454345, 158
8455250435, 154
3243828452, 171
1962388920, 166
4096730056, 179
9617461733, 173
2694883660, 164
8269688734, 157
1016451793, 170
2978045366, 163
9547840049, 161
5178973635, 162
9984647533, 164
2417499967, 162
3470500331, 165
7052535887, 159
7572052778, 172
9334760978, 173
1851739711, 156
3780616942, 162
2168029728, 168
3395420041, 181
5871166539, 171
6500701307, 164
8131080191, 168
7958691766, 149
6295943961, 163
1051157224, 172
8087402051, 149
3617623510, 163
4913860588, 161
2285820748, 156
1192260287, 157
6711864984, 171
1615989457, 170
6041448211, 175
4700845691, 174
4965703100, 166
8361535907, 178
9619348740, 164
4283970748, 172
3785209324, 182
4888252618, 161
7923017410, 157
3064740783, 160
3186149430, 165
8792210757, 177
9925422340, 159
9985681761, 172
7879366448, 166
4553540985, 178
7425336729, 156
7242127032, 168
1162089121, 176
1116773614, 155
9896331850, 160
5355264897, 172
1408626106, 153
5386025131, 161
9108763489, 163
4565163081, 158
4834488835, 177
1552042057, 164
5478323499, 162
5226898273, 170
3734741723, 162
1939275521, 158
9302738494, 173
1797566654, 162
9930158472, 157
2699145678, 167
6205571287, 167
9072999905, 172
7469226013, 173
8293609159, 165
6272387867, 171
9133568039, 166
5822784698, 164
6400001409, 155
7263337134, 159
1037682054, 171
7140565654, 163
